date,EDD
2014-03-23,10.540000000000001
2014-03-24,15.81
2014-03-25,15.3
2014-03-26,15.98
2014-03-27,15.47
2014-03-28,15.98
2014-03-29,9.860000000000001
2014-03-30,10.540000000000001
2014-03-31,13.770000000000001
2014-04-01,17.099999999999998
2014-04-02,16.02
2014-04-03,14.04
2014-04-04,15.299999999999999
2014-04-05,11.34
2014-04-06,10.799999999999999
2014-04-07,15.299999999999999
2014-04-08,18.0
2014-04-09,17.46
2014-04-10,14.76
2014-04-11,13.86
2014-04-12,11.16
2014-04-13,9.36
2014-04-14,16.38
2014-04-15,14.94
2014-04-16,15.12
2014-04-17,14.76
2014-04-18,14.219999999999999
2014-04-19,10.08
2014-04-20,9.36
2014-04-21,15.479999999999999
2014-04-22,15.12
2014-04-23,14.76
2014-04-24,15.66
2014-04-25,14.76
2014-04-26,10.26
2014-04-27,9.54
2014-04-28,16.56
2014-04-29,16.74
2014-04-30,14.219999999999999
2014-05-01,12.48
2014-05-02,12.64
2014-05-03,11.68
2014-05-04,8.32
2014-05-05,14.88
2014-05-06,14.56
2014-05-07,14.4
2014-05-08,14.08
2014-05-09,13.280000000000001
2014-05-10,8.96
2014-05-11,8.32
2014-05-12,16.0
2014-05-13,13.76
2014-05-14,12.16
2014-05-15,12.96
2014-05-16,12.32
2014-05-17,8.8
2014-05-18,10.56
2014-05-19,15.200000000000001
2014-05-20,12.32
2014-05-21,11.84
2014-05-22,12.32
2014-05-23,13.120000000000001
2014-05-24,8.48
2014-05-25,7.36
2014-05-26,9.92
2014-05-27,13.6
2014-05-28,13.76
2014-05-29,12.48
2014-05-30,13.92
2014-05-31,8.48
2014-06-01,8.16
2014-06-02,15.68
2014-06-03,14.08
2014-06-04,12.64
2014-06-05,12.0
2014-06-06,12.0
2014-06-07,8.0
2014-06-08,9.76
2014-06-09,16.0
2014-06-10,14.4
2014-06-11,12.96
2014-06-12,12.32
2014-06-13,12.48
2014-06-14,9.28
2014-06-15,9.44
2014-06-16,14.08
2014-06-17,14.88
2014-06-18,12.32
2014-06-19,13.76
2014-06-20,11.84
2014-06-21,9.120000000000001
2014-06-22,9.92
2014-06-23,12.96
2014-06-24,12.96
2014-06-25,14.08
2014-06-26,13.6
2014-06-27,12.8
2014-06-28,9.28
2014-06-29,9.28
2014-06-30,14.72
2014-07-01,14.72
2014-07-02,13.280000000000001
2014-07-03,13.120000000000001
2014-07-04,8.64
2014-07-05,7.84
2014-07-06,10.08
2014-07-07,15.040000000000001
2014-07-08,13.6
2014-07-09,13.92
2014-07-10,14.24
2014-07-11,13.76
2014-07-12,8.64
2014-07-13,10.56
2014-07-14,13.92
2014-07-15,13.76
2014-07-16,12.96
2014-07-17,12.16
2014-07-18,9.76
2014-07-19,9.44
2014-07-20,9.76
2014-07-21,16.0
2014-07-22,14.4
2014-07-23,11.200000000000001
2014-07-24,12.64
2014-07-25,12.8
2014-07-26,8.64
2014-07-27,8.32
2014-07-28,13.6
2014-07-29,13.6
2014-07-30,13.120000000000001
2014-07-31,13.76
2014-08-01,12.9
2014-08-02,9.75
2014-08-03,9.15
2014-08-04,15.0
2014-08-05,13.35
2014-08-06,12.0
2014-08-07,12.9
2014-08-08,12.299999999999999
2014-08-09,9.6
2014-08-10,9.299999999999999
2014-08-11,13.5
2014-08-12,13.35
2014-08-13,12.299999999999999
2014-08-14,12.75
2014-08-15,13.95
2014-08-16,8.7
2014-08-17,9.0
2014-08-18,13.35
2014-08-19,12.299999999999999
2014-08-20,12.75
2014-08-21,11.549999999999999
2014-08-22,10.65
2014-08-23,8.1
2014-08-24,8.85
2014-08-25,12.75
2014-08-26,11.85
2014-08-27,10.2
2014-08-28,12.15
2014-08-29,12.9
2014-08-30,8.7
2014-08-31,8.4
2014-09-01,9.6
2014-09-02,13.5
2014-09-03,13.5
2014-09-04,13.35
2014-09-05,12.6
2014-09-06,9.15
2014-09-07,9.75
2014-09-08,13.2
2014-09-09,13.65
2014-09-10,11.25
2014-09-11,11.25
2014-09-12,10.65
2014-09-13,7.6499999999999995
2014-09-14,9.299999999999999
2014-09-15,13.2
2014-09-16,13.65
2014-09-17,13.65
2014-09-18,12.15
2014-09-19,12.45
2014-09-20,7.199999999999999
2014-09-21,9.9
2014-09-22,15.0
2014-09-23,12.15
2014-09-24,11.7
2014-09-25,13.35
2014-09-26,11.1
2014-09-27,8.25
2014-09-28,8.25
2014-09-29,13.65
2014-09-30,11.85
2014-10-01,11.9
2014-10-02,10.920000000000002
2014-10-03,11.06
2014-10-04,8.120000000000001
2014-10-05,8.260000000000002
2014-10-06,11.760000000000002
2014-10-07,12.88
2014-10-08,11.340000000000002
2014-10-09,11.340000000000002
2014-10-10,11.620000000000001
2014-10-11,8.82
2014-10-12,8.96
2014-10-13,12.46
2014-10-14,11.620000000000001
2014-10-15,10.920000000000002
2014-10-16,11.340000000000002
2014-10-17,11.620000000000001
2014-10-18,9.8
2014-10-19,8.96
2014-10-20,11.340000000000002
2014-10-21,14.000000000000002
2014-10-22,10.64
2014-10-23,12.600000000000001
2014-10-24,10.920000000000002
2014-10-25,7.5600000000000005
2014-10-26,7.840000000000001
2014-10-27,12.040000000000001
2014-10-28,13.020000000000001
2014-10-29,11.48
2014-10-30,10.64
2014-10-31,11.48
2014-11-01,8.06
2014-11-02,7.930000000000001
2014-11-03,11.83
2014-11-04,13.0
2014-11-05,10.66
2014-11-06,9.88
2014-11-07,10.790000000000001
2014-11-08,7.41
2014-11-09,6.5
2014-11-10,9.75
2014-11-11,9.49
2014-11-12,8.84
2014-11-13,10.4
2014-11-14,10.790000000000001
2014-11-15,7.800000000000001
2014-11-16,8.06
2014-11-17,10.92
2014-11-18,12.22
2014-11-19,10.530000000000001
2014-11-20,8.97
2014-11-21,9.75
2014-11-22,8.58
2014-11-23,7.15
2014-11-24,10.4
2014-11-25,9.620000000000001
2014-11-26,10.4
2014-11-27,6.63
2014-11-28,7.800000000000001
2014-11-29,6.37
2014-11-30,7.28
2014-12-01,13.3
2014-12-02,11.200000000000001
2014-12-03,11.340000000000002
2014-12-04,10.22
2014-12-05,9.100000000000001
2014-12-06,9.100000000000001
2014-12-07,6.720000000000001
2014-12-08,10.780000000000001
2014-12-09,14.000000000000002
2014-12-10,10.920000000000002
2014-12-11,9.8
2014-12-12,10.360000000000001
2014-12-13,7.98
2014-12-14,9.100000000000001
2014-12-15,13.440000000000001
2014-12-16,12.740000000000002
2014-12-17,11.760000000000002
2014-12-18,9.940000000000001
2014-12-19,11.760000000000002
2014-12-20,8.120000000000001
2014-12-21,8.120000000000001
2014-12-22,13.440000000000001
2014-12-23,11.200000000000001
2014-12-24,10.080000000000002
2014-12-25,7.140000000000001
2014-12-26,8.260000000000002
2014-12-27,7.280000000000001
2014-12-28,8.540000000000001
2014-12-29,11.760000000000002
2014-12-30,12.88
2014-12-31,11.760000000000002
2015-01-01,6.45
2015-01-02,10.65
2015-01-03,8.549999999999999
2015-01-04,7.6499999999999995
2015-01-05,14.85
2015-01-06,15.0
2015-01-07,13.35
2015-01-08,11.1
2015-01-09,12.0
2015-01-10,7.949999999999999
2015-01-11,7.35
2015-01-12,11.25
2015-01-13,12.45
2015-01-14,12.15
2015-01-15,12.75
2015-01-16,11.4
2015-01-17,8.25
2015-01-18,8.4
2015-01-19,9.75
2015-01-20,12.9
2015-01-21,14.25
2015-01-22,11.85
2015-01-23,10.65
2015-01-24,9.0
2015-01-25,8.25
2015-01-26,13.65
2015-01-27,14.1
2015-01-28,12.15
2015-01-29,11.85
2015-01-30,11.4
2015-01-31,8.7
2015-02-01,7.54
2015-02-02,11.83
2015-02-03,12.22
2015-02-04,9.88
2015-02-05,12.22
2015-02-06,11.96
2015-02-07,8.58
2015-02-08,8.450000000000001
2015-02-09,11.440000000000001
2015-02-10,11.31
2015-02-11,12.48
2015-02-12,9.75
2015-02-13,9.75
2015-02-14,5.8500000000000005
2015-02-15,7.41
2015-02-16,9.49
2015-02-17,12.74
2015-02-18,13.0
2015-02-19,8.84
2015-02-20,11.18
2015-02-21,5.59
2015-02-22,7.28
2015-02-23,11.05
2015-02-24,11.440000000000001
2015-02-25,9.49
2015-02-26,8.06
2015-02-27,10.4
2015-02-28,8.71
2015-03-01,8.19
2015-03-02,10.92
2015-03-03,12.870000000000001
2015-03-04,10.92
2015-03-05,12.22
2015-03-06,12.48
2015-03-07,8.58
2015-03-08,7.28
2015-03-09,11.83
2015-03-10,11.96
2015-03-11,13.0
2015-03-12,10.14
2015-03-13,11.18
2015-03-14,7.54
2015-03-15,7.930000000000001
2015-03-16,11.05
2015-03-17,11.96
2015-03-18,10.14
2015-03-19,9.23
2015-03-20,10.530000000000001
2015-03-21,7.930000000000001
2015-03-22,8.19
2015-03-23,11.440000000000001
2015-03-24,11.83
2015-03-25,10.790000000000001
2015-03-26,9.36
2015-03-27,11.18
2015-03-28,8.19
2015-03-29,8.19
2015-03-30,10.92
2015-03-31,12.74
2015-04-01,9.620000000000001
2015-04-02,8.84
2015-04-03,8.19
2015-04-04,6.11
2015-04-05,5.8500000000000005
2015-04-06,9.88
2015-04-07,8.06
2015-04-08,8.32
2015-04-09,8.71
2015-04-10,8.58
2015-04-11,6.11
2015-04-12,5.98
2015-04-13,9.88
2015-04-14,10.14
2015-04-15,8.84
2015-04-16,7.930000000000001
2015-04-17,8.84
2015-04-18,7.54
2015-04-19,7.67
2015-04-20,13.0
2015-04-21,10.4
2015-04-22,8.97
2015-04-23,9.1
2015-04-24,8.71
2015-04-25,6.5
2015-04-26,6.890000000000001
2015-04-27,10.14
2015-04-28,8.71
2015-04-29,8.32
2015-04-30,9.620000000000001
2015-05-01,10.4
2015-05-02,7.930000000000001
2015-05-03,5.2
2015-05-04,10.790000000000001
2015-05-05,11.83
2015-05-06,10.790000000000001
2015-05-07,11.31
2015-05-08,10.27
2015-05-09,8.97
2015-05-10,7.0200000000000005
2015-05-11,10.92
2015-05-12,11.700000000000001
2015-05-13,12.09
2015-05-14,10.66
2015-05-15,10.530000000000001
2015-05-16,6.37
2015-05-17,8.84
2015-05-18,10.790000000000001
2015-05-19,12.74
2015-05-20,11.700000000000001
2015-05-21,11.31
2015-05-22,10.530000000000001
2015-05-23,8.19
2015-05-24,8.71
2015-05-25,8.71
2015-05-26,11.700000000000001
2015-05-27,13.0
2015-05-28,11.18
2015-05-29,10.790000000000001
2015-05-30,7.54
2015-05-31,9.1
2015-06-01,12.740000000000002
2015-06-02,12.46
2015-06-03,11.48
2015-06-04,10.500000000000002
2015-06-05,11.06
2015-06-06,7.420000000000001
2015-06-07,6.580000000000001
2015-06-08,10.780000000000001
2015-06-09,11.9
2015-06-10,11.9
2015-06-11,9.8
2015-06-12,10.360000000000001
2015-06-13,7.280000000000001
2015-06-14,7.420000000000001
2015-06-15,13.160000000000002
2015-06-16,12.32
2015-06-17,10.360000000000001
2015-06-18,9.24
2015-06-19,10.780000000000001
2015-06-20,8.120000000000001
2015-06-21,8.540000000000001
2015-06-22,13.580000000000002
2015-06-23,12.88
2015-06-24,11.760000000000002
2015-06-25,11.620000000000001
2015-06-26,12.88
2015-06-27,8.680000000000001
2015-06-28,7.140000000000001
2015-06-29,12.740000000000002
2015-06-30,14.000000000000002
2015-07-01,11.85
2015-07-02,11.1
2015-07-03,10.35
2015-07-04,7.05
2015-07-05,10.35
2015-07-06,15.0
2015-07-07,13.65
2015-07-08,12.45
2015-07-09,12.299999999999999
2015-07-10,12.9
2015-07-11,8.7
2015-07-12,7.05
2015-07-13,11.7
2015-07-14,12.45
2015-07-15,11.7
2015-07-16,11.7
2015-07-17,10.799999999999999
2015-07-18,9.299999999999999
2015-07-19,7.199999999999999
2015-07-20,14.85
2015-07-21,11.7
2015-07-22,11.85
2015-07-23,10.799999999999999
2015-07-24,12.15
2015-07-25,7.199999999999999
2015-07-26,7.6499999999999995
2015-07-27,13.2
2015-07-28,10.95
2015-07-29,12.0
2015-07-30,12.299999999999999
2015-07-31,12.0
2015-08-01,9.299999999999999
2015-08-02,6.75
2015-08-03,12.75
2015-08-04,13.65
2015-08-05,13.2
2015-08-06,14.85
2015-08-07,13.2
2015-08-08,9.45
2015-08-09,10.049999999999999
2015-08-10,14.549999999999999
2015-08-11,15.0
2015-08-12,12.75
2015-08-13,12.75
2015-08-14,12.45
2015-08-15,8.549999999999999
2015-08-16,7.949999999999999
2015-08-17,12.75
2015-08-18,12.9
2015-08-19,11.25
2015-08-20,11.85
2015-08-21,9.0
2015-08-22,7.949999999999999
2015-08-23,9.0
2015-08-24,12.299999999999999
2015-08-25,12.0
2015-08-26,12.299999999999999
2015-08-27,11.1
2015-08-28,11.4
2015-08-29,10.799999999999999
2015-08-30,8.549999999999999
2015-08-31,13.799999999999999
2015-09-01,14.000000000000002
2015-09-02,11.06
2015-09-03,11.9
2015-09-04,12.040000000000001
2015-09-05,9.38
2015-09-06,7.840000000000001
2015-09-07,9.24
2015-09-08,12.600000000000001
2015-09-09,12.88
2015-09-10,11.340000000000002
2015-09-11,11.620000000000001
2015-09-12,8.260000000000002
2015-09-13,7.140000000000001
2015-09-14,12.040000000000001
2015-09-15,11.9
2015-09-16,10.64
2015-09-17,11.620000000000001
2015-09-18,10.780000000000001
2015-09-19,7.5600000000000005
2015-09-20,7.140000000000001
2015-09-21,12.46
2015-09-22,11.340000000000002
2015-09-23,11.48
2015-09-24,11.200000000000001
2015-09-25,10.64
2015-09-26,7.98
2015-09-27,7.5600000000000005
2015-09-28,11.340000000000002
2015-09-29,11.200000000000001
2015-09-30,10.500000000000002
2015-10-01,11.05
2015-10-02,10.4
2015-10-03,8.06
2015-10-04,7.800000000000001
2015-10-05,10.790000000000001
2015-10-06,11.18
2015-10-07,10.4
2015-10-08,10.530000000000001
2015-10-09,10.14
2015-10-10,8.58
2015-10-11,8.06
2015-10-12,11.96
2015-10-13,13.0
2015-10-14,12.09
2015-10-15,10.92
2015-10-16,10.66
2015-10-17,7.28
2015-10-18,7.28
2015-10-19,10.92
2015-10-20,12.870000000000001
2015-10-21,11.31
2015-10-22,9.49
2015-10-23,10.14
2015-10-24,8.19
2015-10-25,7.41
2015-10-26,12.870000000000001
2015-10-27,11.700000000000001
2015-10-28,11.440000000000001
2015-10-29,10.790000000000001
2015-10-30,10.27
2015-10-31,8.19
2015-11-01,6.24
2015-11-02,11.52
2015-11-03,9.48
2015-11-04,9.0
2015-11-05,9.12
2015-11-06,8.76
2015-11-07,7.4399999999999995
2015-11-08,6.0
2015-11-09,9.12
2015-11-10,10.44
2015-11-11,7.92
2015-11-12,8.64
2015-11-13,9.959999999999999
2015-11-14,5.76
2015-11-15,5.52
2015-11-16,9.719999999999999
2015-11-17,8.879999999999999
2015-11-18,10.92
2015-11-19,7.68
2015-11-20,9.959999999999999
2015-11-21,7.56
2015-11-22,5.76
2015-11-23,8.64
2015-11-24,12.0
2015-11-25,8.4
2015-11-26,5.16
2015-11-27,6.24
2015-11-28,6.359999999999999
2015-11-29,6.359999999999999
2015-11-30,9.36
2015-12-01,12.22
2015-12-02,10.530000000000001
2015-12-03,10.4
2015-12-04,10.14
2015-12-05,7.28
2015-12-06,7.0200000000000005
2015-12-07,10.530000000000001
2015-12-08,11.57
2015-12-09,10.790000000000001
2015-12-10,7.930000000000001
2015-12-11,8.84
2015-12-12,6.63
2015-12-13,7.0200000000000005
2015-12-14,10.66
2015-12-15,11.18
2015-12-16,10.530000000000001
2015-12-17,11.05
2015-12-18,10.790000000000001
2015-12-19,6.5
2015-12-20,7.28
2015-12-21,11.18
2015-12-22,12.74
2015-12-23,10.14
2015-12-24,7.41
2015-12-25,5.8500000000000005
2015-12-26,5.720000000000001
2015-12-27,6.37
2015-12-28,11.83
2015-12-29,13.0
2015-12-30,11.96
2015-12-31,8.71
2016-01-01,7.199999999999999
2016-01-02,6.6
2016-01-03,8.1
2016-01-04,13.049999999999999
2016-01-05,15.0
2016-01-06,11.25
2016-01-07,11.549999999999999
2016-01-08,11.4
2016-01-09,7.949999999999999
2016-01-10,6.8999999999999995
2016-01-11,11.25
2016-01-12,12.0
2016-01-13,11.4
2016-01-14,11.549999999999999
2016-01-15,10.95
2016-01-16,7.6499999999999995
2016-01-17,6.8999999999999995
2016-01-18,9.75
2016-01-19,12.75
2016-01-20,12.75
2016-01-21,12.15
2016-01-22,11.25
2016-01-23,7.8
2016-01-24,6.8999999999999995
2016-01-25,10.35
2016-01-26,12.299999999999999
2016-01-27,10.049999999999999
2016-01-28,11.549999999999999
2016-01-29,10.35
2016-01-30,7.5
2016-01-31,7.5
2016-02-01,11.06
2016-02-02,11.340000000000002
2016-02-03,10.780000000000001
2016-02-04,11.200000000000001
2016-02-05,10.080000000000002
2016-02-06,7.840000000000001
2016-02-07,6.16
2016-02-08,11.48
2016-02-09,11.9
2016-02-10,9.8
2016-02-11,10.360000000000001
2016-02-12,9.8
2016-02-13,7.840000000000001
2016-02-14,7.700000000000001
2016-02-15,9.38
2016-02-16,14.000000000000002
2016-02-17,12.32
2016-02-18,10.22
2016-02-19,10.500000000000002
2016-02-20,7.280000000000001
2016-02-21,7.98
2016-02-22,11.200000000000001
2016-02-23,11.760000000000002
2016-02-24,10.64
2016-02-25,11.48
2016-02-26,11.760000000000002
2016-02-27,7.5600000000000005
2016-02-28,6.44
2016-02-29,9.8
2016-03-01,12.35
2016-03-02,11.57
2016-03-03,11.96
2016-03-04,11.440000000000001
2016-03-05,8.71
2016-03-06,7.67
2016-03-07,13.0
2016-03-08,12.870000000000001
2016-03-09,11.18
2016-03-10,12.610000000000001
2016-03-11,10.4
2016-03-12,9.49
2016-03-13,8.58
2016-03-14,12.35
2016-03-15,11.96
2016-03-16,11.83
2016-03-17,11.18
2016-03-18,10.530000000000001
2016-03-19,8.32
2016-03-20,8.450000000000001
2016-03-21,12.22
2016-03-22,11.96
2016-03-23,11.440000000000001
2016-03-24,10.530000000000001
2016-03-25,11.96
2016-03-26,8.97
2016-03-27,7.54
2016-03-28,12.22
2016-03-29,11.700000000000001
2016-03-30,10.530000000000001
2016-03-31,12.09
2016-04-01,9.940000000000001
2016-04-02,7.5600000000000005
2016-04-03,7.280000000000001
2016-04-04,12.600000000000001
2016-04-05,12.180000000000001
2016-04-06,10.780000000000001
2016-04-07,9.940000000000001
2016-04-08,10.64
2016-04-09,8.4
2016-04-10,7.840000000000001
2016-04-11,12.88
2016-04-12,12.740000000000002
2016-04-13,11.340000000000002
2016-04-14,9.940000000000001
2016-04-15,12.040000000000001
2016-04-16,7.840000000000001
2016-04-17,7.420000000000001
2016-04-18,11.48
2016-04-19,14.000000000000002
2016-04-20,12.040000000000001
2016-04-21,10.22
2016-04-22,9.520000000000001
2016-04-23,8.120000000000001
2016-04-24,8.4
2016-04-25,13.020000000000001
2016-04-26,11.9
2016-04-27,13.440000000000001
2016-04-28,10.920000000000002
2016-04-29,10.920000000000002
2016-04-30,7.140000000000001
2016-05-01,8.120000000000001
2016-05-02,13.020000000000001
2016-05-03,12.88
2016-05-04,12.740000000000002
2016-05-05,9.66
2016-05-06,11.06
2016-05-07,9.100000000000001
2016-05-08,8.4
2016-05-09,13.860000000000001
2016-05-10,13.72
2016-05-11,11.200000000000001
2016-05-12,10.920000000000002
2016-05-13,9.38
2016-05-14,6.580000000000001
2016-05-15,8.540000000000001
2016-05-16,14.000000000000002
2016-05-17,12.180000000000001
2016-05-18,8.82
2016-05-19,10.22
2016-05-20,10.500000000000002
2016-05-21,7.000000000000001
2016-05-22,7.98
2016-05-23,12.040000000000001
2016-05-24,11.06
2016-05-25,11.620000000000001
2016-05-26,12.180000000000001
2016-05-27,10.360000000000001
2016-05-28,7.280000000000001
2016-05-29,8.120000000000001
2016-05-30,7.420000000000001
2016-05-31,13.440000000000001
2016-06-01,12.9
2016-06-02,11.1
2016-06-03,10.5
2016-06-04,7.949999999999999
2016-06-05,8.85
2016-06-06,13.799999999999999
2016-06-07,11.25
2016-06-08,13.5
2016-06-09,10.65
2016-06-10,10.799999999999999
2016-06-11,7.199999999999999
2016-06-12,7.05
2016-06-13,12.75
2016-06-14,10.049999999999999
2016-06-15,10.65
2016-06-16,10.35
2016-06-17,11.1
2016-06-18,9.15
2016-06-19,10.049999999999999
2016-06-20,15.0
2016-06-21,11.25
2016-06-22,11.7
2016-06-23,11.549999999999999
2016-06-24,9.9
2016-06-25,7.6499999999999995
2016-06-26,9.15
2016-06-27,11.25
2016-06-28,12.299999999999999
2016-06-29,10.95
2016-06-30,13.049999999999999
2016-07-01,12.9
2016-07-02,8.85
2016-07-03,9.0
2016-07-04,9.299999999999999
2016-07-05,13.5
2016-07-06,14.7
2016-07-07,13.65
2016-07-08,12.15
2016-07-09,7.949999999999999
2016-07-10,7.35
2016-07-11,13.35
2016-07-12,13.5
2016-07-13,13.65
2016-07-14,13.2
2016-07-15,12.299999999999999
2016-07-16,8.7
2016-07-17,9.299999999999999
2016-07-18,14.399999999999999
2016-07-19,12.6
2016-07-20,12.299999999999999
2016-07-21,13.65
2016-07-22,13.2
2016-07-23,10.049999999999999
2016-07-24,8.7
2016-07-25,14.549999999999999
2016-07-26,15.0
2016-07-27,12.45
2016-07-28,12.75
2016-07-29,13.049999999999999
2016-07-30,8.7
2016-07-31,10.95
2016-08-01,13.95
2016-08-02,15.0
2016-08-03,12.0
2016-08-04,12.15
2016-08-05,13.35
2016-08-06,7.8
2016-08-07,9.75
2016-08-08,15.0
2016-08-09,12.75
2016-08-10,12.299999999999999
2016-08-11,11.549999999999999
2016-08-12,12.15
2016-08-13,8.25
2016-08-14,9.299999999999999
2016-08-15,14.399999999999999
2016-08-16,12.9
2016-08-17,11.1
2016-08-18,11.4
2016-08-19,12.15
2016-08-20,9.0
2016-08-21,6.8999999999999995
2016-08-22,12.15
2016-08-23,12.15
2016-08-24,12.45
2016-08-25,12.6
2016-08-26,10.65
2016-08-27,9.299999999999999
2016-08-28,10.35
2016-08-29,14.1
2016-08-30,13.799999999999999
2016-08-31,13.5
2016-09-01,12.180000000000001
2016-09-02,9.100000000000001
2016-09-03,6.720000000000001
2016-09-04,6.86
2016-09-05,8.260000000000002
2016-09-06,12.32
2016-09-07,13.160000000000002
2016-09-08,10.920000000000002
2016-09-09,9.24
2016-09-10,6.44
2016-09-11,7.5600000000000005
2016-09-12,14.000000000000002
2016-09-13,11.9
2016-09-14,10.22
2016-09-15,10.920000000000002
2016-09-16,10.64
2016-09-17,7.700000000000001
2016-09-18,7.840000000000001
2016-09-19,10.360000000000001
2016-09-20,11.760000000000002
2016-09-21,10.22
2016-09-22,11.200000000000001
2016-09-23,11.06
2016-09-24,8.4
2016-09-25,8.540000000000001
2016-09-26,11.9
2016-09-27,11.06
2016-09-28,11.06
2016-09-29,11.06
2016-09-30,11.340000000000002
2016-10-01,7.700000000000001
2016-10-02,7.000000000000001
2016-10-03,13.020000000000001
2016-10-04,11.48
2016-10-05,10.500000000000002
2016-10-06,10.500000000000002
2016-10-07,9.520000000000001
2016-10-08,6.44
2016-10-09,6.86
2016-10-10,10.22
2016-10-11,10.780000000000001
2016-10-12,11.48
2016-10-13,10.920000000000002
2016-10-14,10.080000000000002
2016-10-15,7.840000000000001
2016-10-16,7.700000000000001
2016-10-17,14.000000000000002
2016-10-18,11.48
2016-10-19,10.500000000000002
2016-10-20,9.8
2016-10-21,11.340000000000002
2016-10-22,7.840000000000001
2016-10-23,8.260000000000002
2016-10-24,12.040000000000001
2016-10-25,12.46
2016-10-26,9.940000000000001
2016-10-27,9.8
2016-10-28,11.340000000000002
2016-10-29,8.260000000000002
2016-10-30,9.24
2016-10-31,13.860000000000001
2016-11-01,11.83
2016-11-02,10.530000000000001
2016-11-03,9.23
2016-11-04,9.49
2016-11-05,7.0200000000000005
2016-11-06,9.620000000000001
2016-11-07,10.92
2016-11-08,9.36
2016-11-09,7.28
2016-11-10,8.450000000000001
2016-11-11,7.54
2016-11-12,6.24
2016-11-13,6.890000000000001
2016-11-14,12.22
2016-11-15,13.0
2016-11-16,9.88
2016-11-17,11.05
2016-11-18,8.450000000000001
2016-11-19,7.800000000000001
2016-11-20,8.58
2016-11-21,11.31
2016-11-22,9.36
2016-11-23,10.27
2016-11-24,7.28
2016-11-25,6.63
2016-11-26,6.890000000000001
2016-11-27,8.06
2016-11-28,11.31
2016-11-29,12.09
2016-11-30,10.92
2016-12-01,11.84
2016-12-02,9.28
2016-12-03,7.04
2016-12-04,8.16
2016-12-05,12.96
2016-12-06,12.0
2016-12-07,11.68
2016-12-08,9.28
2016-12-09,10.4
2016-12-10,7.84
2016-12-11,8.96
2016-12-12,11.36
2016-12-13,12.32
2016-12-14,13.120000000000001
2016-12-15,12.32
2016-12-16,10.72
2016-12-17,8.96
2016-12-18,8.8
2016-12-19,12.96
2016-12-20,12.8
2016-12-21,10.88
2016-12-22,11.200000000000001
2016-12-23,10.24
2016-12-24,7.84
2016-12-25,5.76
2016-12-26,8.64
2016-12-27,16.0
2016-12-28,15.200000000000001
2016-12-29,11.36
2016-12-30,12.16
2016-12-31,8.32
2017-01-01,7.739999999999999
2017-01-02,12.059999999999999
2017-01-03,18.0
2017-01-04,18.0
2017-01-05,15.12
2017-01-06,13.5
2017-01-07,9.36
2017-01-08,10.799999999999999
2017-01-09,14.94
2017-01-10,14.94
2017-01-11,13.86
2017-01-12,13.86
2017-01-13,14.04
2017-01-14,9.9
2017-01-15,10.98
2017-01-16,12.78
2017-01-17,14.58
2017-01-18,15.12
2017-01-19,14.219999999999999
2017-01-20,13.86
2017-01-21,9.9
2017-01-22,10.26
2017-01-23,13.68
2017-01-24,14.399999999999999
2017-01-25,13.139999999999999
2017-01-26,13.32
2017-01-27,12.78
2017-01-28,12.42
2017-01-29,9.719999999999999
2017-01-30,13.32
2017-01-31,15.66
2017-02-01,13.44
2017-02-02,14.08
2017-02-03,13.76
2017-02-04,9.6
2017-02-05,10.24
2017-02-06,15.68
2017-02-07,15.52
2017-02-08,14.72
2017-02-09,13.280000000000001
2017-02-10,12.16
2017-02-11,9.6
2017-02-12,10.24
2017-02-13,13.44
2017-02-14,13.92
2017-02-15,12.8
2017-02-16,13.76
2017-02-17,12.48
2017-02-18,9.120000000000001
2017-02-19,9.44
2017-02-20,11.040000000000001
2017-02-21,16.0
2017-02-22,14.08
2017-02-23,14.08
2017-02-24,12.0
2017-02-25,9.28
2017-02-26,9.120000000000001
2017-02-27,13.6
2017-02-28,13.6
2017-03-01,12.9
2017-03-02,12.15
2017-03-03,12.9
2017-03-04,9.15
2017-03-05,11.549999999999999
2017-03-06,14.1
2017-03-07,13.95
2017-03-08,14.25
2017-03-09,12.0
2017-03-10,11.4
2017-03-11,9.299999999999999
2017-03-12,8.85
2017-03-13,14.1
2017-03-14,13.5
2017-03-15,12.9
2017-03-16,15.0
2017-03-17,11.25
2017-03-18,9.75
2017-03-19,9.45
2017-03-20,14.25
2017-03-21,14.399999999999999
2017-03-22,11.7
2017-03-23,13.799999999999999
2017-03-24,13.95
2017-03-25,11.25
2017-03-26,11.4
2017-03-27,14.85
2017-03-28,13.5
2017-03-29,11.4
2017-03-30,12.299999999999999
2017-03-31,12.75
2017-04-01,10.08
2017-04-02,11.68
2017-04-03,15.36
2017-04-04,13.44
2017-04-05,14.08
2017-04-06,13.92
2017-04-07,13.280000000000001
2017-04-08,8.96
2017-04-09,9.120000000000001
2017-04-10,15.200000000000001
2017-04-11,14.08
2017-04-12,15.36
2017-04-13,12.8
2017-04-14,12.96
2017-04-15,9.28
2017-04-16,10.56
2017-04-17,14.24
2017-04-18,16.0
2017-04-19,12.8
2017-04-20,12.64
2017-04-21,12.0
2017-04-22,8.96
2017-04-23,10.24
2017-04-24,14.08
2017-04-25,14.08
2017-04-26,14.88
2017-04-27,13.6
2017-04-28,13.92
2017-04-29,9.92
2017-04-30,9.6
2017-05-01,16.0
2017-05-02,14.4
