date,NVIDIA
2014-03-06,46.72
2014-03-07,47.36
2014-03-08,48.0
2014-03-09,44.160000000000004
2014-03-10,42.24
2014-03-11,61.44
2014-03-12,50.56
2014-03-13,45.44
2014-03-14,49.28
2014-03-15,52.480000000000004
2014-03-16,49.92
2014-03-17,46.72
2014-03-18,44.160000000000004
2014-03-19,40.96
2014-03-20,42.24
2014-03-21,48.64
2014-03-22,53.76
2014-03-23,46.72
2014-03-24,40.96
2014-03-25,62.08
2014-03-26,64.0
2014-03-27,49.92
2014-03-28,53.120000000000005
2014-03-29,51.84
2014-03-30,48.0
2014-03-31,48.0
2014-04-01,46.199999999999996
2014-04-02,53.4
2014-04-03,49.8
2014-04-04,54.6
2014-04-05,55.8
2014-04-06,51.0
2014-04-07,53.4
2014-04-08,58.199999999999996
2014-04-09,53.4
2014-04-10,51.6
2014-04-11,54.0
2014-04-12,56.4
2014-04-13,50.4
2014-04-14,45.6
2014-04-15,45.6
2014-04-16,45.6
2014-04-17,45.0
2014-04-18,53.4
2014-04-19,60.0
2014-04-20,56.4
2014-04-21,46.199999999999996
2014-04-22,46.199999999999996
2014-04-23,51.0
2014-04-24,49.8
2014-04-25,45.6
2014-04-26,55.199999999999996
2014-04-27,49.8
2014-04-28,40.199999999999996
2014-04-29,47.4
2014-04-30,45.6
2014-05-01,39.0
2014-05-02,37.199999999999996
2014-05-03,43.8
2014-05-04,46.199999999999996
2014-05-05,36.6
2014-05-06,37.8
2014-05-07,37.199999999999996
2014-05-08,39.6
2014-05-09,41.4
2014-05-10,49.8
2014-05-11,39.0
2014-05-12,39.6
2014-05-13,41.4
2014-05-14,37.199999999999996
2014-05-15,37.199999999999996
2014-05-16,38.4
2014-05-17,42.6
2014-05-18,40.8
2014-05-19,37.8
2014-05-20,39.6
2014-05-21,39.6
2014-05-22,44.4
2014-05-23,48.0
2014-05-24,46.8
2014-05-25,43.199999999999996
2014-05-26,57.599999999999994
2014-05-27,60.0
2014-05-28,54.0
2014-05-29,49.199999999999996
2014-05-30,46.199999999999996
2014-05-31,49.199999999999996
2014-06-01,60.39
2014-06-02,52.46
2014-06-03,59.17
2014-06-04,54.9
2014-06-05,52.46
2014-06-06,54.9
2014-06-07,55.51
2014-06-08,61.0
2014-06-09,49.41
2014-06-10,48.8
2014-06-11,46.97
2014-06-12,55.51
2014-06-13,48.8
2014-06-14,51.24
2014-06-15,51.85
2014-06-16,45.14
2014-06-17,44.53
2014-06-18,54.9
2014-06-19,56.73
2014-06-20,54.29
2014-06-21,49.41
2014-06-22,56.12
2014-06-23,53.07
2014-06-24,53.07
2014-06-25,54.9
2014-06-26,53.68
2014-06-27,47.58
2014-06-28,46.36
2014-06-29,59.78
2014-06-30,53.07
2014-07-01,36.54
2014-07-02,41.58
2014-07-03,38.43
2014-07-04,39.69
2014-07-05,42.21
2014-07-06,42.84
2014-07-07,36.54
2014-07-08,34.65
2014-07-09,39.06
2014-07-10,39.69
2014-07-11,39.06
2014-07-12,42.21
2014-07-13,34.65
2014-07-14,34.65
2014-07-15,34.65
2014-07-16,33.39
2014-07-17,34.65
2014-07-18,39.06
2014-07-19,42.84
2014-07-20,47.88
2014-07-21,37.17
2014-07-22,55.44
2014-07-23,52.92
2014-07-24,41.58
2014-07-25,47.88
2014-07-26,45.99
2014-07-27,47.88
2014-07-28,39.69
2014-07-29,63.0
2014-07-30,54.81
2014-07-31,51.03
2014-08-01,56.32
2014-08-02,64.0
2014-08-03,58.24
2014-08-04,51.2
2014-08-05,52.480000000000004
2014-08-06,50.56
2014-08-07,58.88
2014-08-08,53.76
2014-08-09,56.32
2014-08-10,55.04
2014-08-11,48.0
2014-08-12,48.0
2014-08-13,51.84
2014-08-14,48.64
2014-08-15,56.32
2014-08-16,54.4
2014-08-17,59.52
2014-08-18,51.2
2014-08-19,45.44
2014-08-20,44.800000000000004
2014-08-21,49.28
2014-08-22,49.92
2014-08-23,52.480000000000004
2014-08-24,49.28
2014-08-25,45.44
2014-08-26,49.92
2014-08-27,49.28
2014-08-28,44.800000000000004
2014-08-29,48.0
2014-08-30,48.0
2014-08-31,49.92
2014-09-01,39.6
2014-09-02,30.0
2014-09-03,33.0
2014-09-04,36.0
2014-09-05,36.0
2014-09-06,38.4
2014-09-07,32.4
2014-09-08,33.0
2014-09-09,30.599999999999998
2014-09-10,30.599999999999998
2014-09-11,31.2
2014-09-12,32.4
2014-09-13,33.6
2014-09-14,29.4
2014-09-15,31.799999999999997
2014-09-16,28.799999999999997
2014-09-17,29.4
2014-09-18,33.0
2014-09-19,60.0
2014-09-20,55.8
2014-09-21,36.0
2014-09-22,37.199999999999996
2014-09-23,33.6
2014-09-24,34.199999999999996
2014-09-25,28.799999999999997
2014-09-26,34.199999999999996
2014-09-27,35.4
2014-09-28,34.8
2014-09-29,33.6
2014-09-30,33.6
2014-10-01,45.82
2014-10-02,51.04
2014-10-03,43.5
2014-10-04,45.82
2014-10-05,43.5
2014-10-06,39.44
2014-10-07,44.08
2014-10-08,42.919999999999995
2014-10-09,44.08
2014-10-10,45.82
2014-10-11,45.82
2014-10-12,44.08
2014-10-13,41.76
2014-10-14,40.019999999999996
2014-10-15,40.599999999999994
2014-10-16,48.72
2014-10-17,46.4
2014-10-18,48.72
2014-10-19,48.72
2014-10-20,40.019999999999996
2014-10-21,41.18
2014-10-22,44.08
2014-10-23,52.779999999999994
2014-10-24,55.099999999999994
2014-10-25,51.62
2014-10-26,57.99999999999999
2014-10-27,40.599999999999994
2014-10-28,41.18
2014-10-29,42.919999999999995
2014-10-30,41.76
2014-10-31,38.86
2014-11-01,38.64
2014-11-02,39.33
2014-11-03,34.5
2014-11-04,43.47
2014-11-05,41.4
2014-11-06,44.16
2014-11-07,42.779999999999994
2014-11-08,44.16
2014-11-09,40.709999999999994
2014-11-10,38.64
2014-11-11,45.54
2014-11-12,42.089999999999996
2014-11-13,45.54
2014-11-14,40.019999999999996
2014-11-15,48.3
2014-11-16,49.67999999999999
2014-11-17,37.26
2014-11-18,55.199999999999996
2014-11-19,51.74999999999999
2014-11-20,46.919999999999995
2014-11-21,46.23
2014-11-22,49.67999999999999
2014-11-23,53.81999999999999
2014-11-24,43.47
2014-11-25,46.23
2014-11-26,51.059999999999995
2014-11-27,53.129999999999995
2014-11-28,69.0
2014-11-29,57.959999999999994
2014-11-30,55.199999999999996
2014-12-01,56.28
2014-12-02,46.900000000000006
2014-12-03,42.21
2014-12-04,36.85
2014-12-05,41.54
2014-12-06,40.870000000000005
2014-12-07,44.89
2014-12-08,36.85
2014-12-09,38.86
2014-12-10,38.86
2014-12-11,43.550000000000004
2014-12-12,45.56
2014-12-13,44.89
2014-12-14,45.56
2014-12-15,42.21
2014-12-16,37.52
2014-12-17,43.550000000000004
2014-12-18,42.21
2014-12-19,38.86
2014-12-20,44.89
2014-12-21,48.910000000000004
2014-12-22,40.870000000000005
2014-12-23,46.900000000000006
2014-12-24,52.93
2014-12-25,67.0
2014-12-26,63.650000000000006
2014-12-27,56.28
2014-12-28,54.940000000000005
2014-12-29,42.21
2014-12-30,40.870000000000005
2014-12-31,45.56
2015-01-01,52.199999999999996
2015-01-02,49.199999999999996
2015-01-03,57.0
2015-01-04,55.199999999999996
2015-01-05,56.4
2015-01-06,52.199999999999996
2015-01-07,52.199999999999996
2015-01-08,51.6
2015-01-09,54.0
2015-01-10,60.0
2015-01-11,48.6
2015-01-12,42.0
2015-01-13,50.4
2015-01-14,47.4
2015-01-15,52.8
2015-01-16,50.4
2015-01-17,53.4
2015-01-18,48.6
2015-01-19,50.4
2015-01-20,50.4
2015-01-21,41.4
2015-01-22,55.8
2015-01-23,56.4
2015-01-24,58.8
2015-01-25,54.0
2015-01-26,45.6
2015-01-27,51.6
2015-01-28,55.8
2015-01-29,46.199999999999996
2015-01-30,52.8
2015-01-31,54.0
2015-02-01,54.519999999999996
2015-02-02,40.019999999999996
2015-02-03,44.08
2015-02-04,44.66
2015-02-05,49.879999999999995
2015-02-06,47.559999999999995
2015-02-07,55.099999999999994
2015-02-08,46.98
2015-02-09,42.339999999999996
2015-02-10,57.99999999999999
2015-02-11,53.36
2015-02-12,55.67999999999999
2015-02-13,48.72
2015-02-14,49.879999999999995
2015-02-15,48.13999999999999
2015-02-16,43.5
2015-02-17,47.559999999999995
2015-02-18,49.3
2015-02-19,45.239999999999995
2015-02-20,44.66
2015-02-21,49.3
2015-02-22,55.67999999999999
2015-02-23,44.08
2015-02-24,48.13999999999999
2015-02-25,48.13999999999999
2015-02-26,50.459999999999994
2015-02-27,40.019999999999996
2015-02-28,52.779999999999994
2015-03-01,33.39
2015-03-02,28.35
2015-03-03,32.13
2015-03-04,63.0
2015-03-05,44.73
2015-03-06,39.69
2015-03-07,35.910000000000004
2015-03-08,37.17
2015-03-09,29.61
2015-03-10,30.87
2015-03-11,37.17
2015-03-12,34.02
2015-03-13,35.28
2015-03-14,32.76
2015-03-15,33.39
2015-03-16,27.72
2015-03-17,37.8
2015-03-18,40.95
2015-03-19,39.06
2015-03-20,34.02
2015-03-21,36.54
2015-03-22,33.39
2015-03-23,30.240000000000002
2015-03-24,31.5
2015-03-25,35.910000000000004
2015-03-26,30.240000000000002
2015-03-27,30.240000000000002
2015-03-28,33.39
2015-03-29,28.35
2015-03-30,29.61
2015-03-31,30.240000000000002
2015-04-01,43.88999999999999
2015-04-02,43.31999999999999
2015-04-03,41.61
2015-04-04,45.599999999999994
2015-04-05,47.309999999999995
2015-04-06,35.339999999999996
2015-04-07,38.19
2015-04-08,43.31999999999999
2015-04-09,43.88999999999999
2015-04-10,37.05
2015-04-11,45.599999999999994
2015-04-12,45.599999999999994
2015-04-13,43.31999999999999
2015-04-14,54.15
2015-04-15,54.15
2015-04-16,44.459999999999994
2015-04-17,48.449999999999996
2015-04-18,56.99999999999999
2015-04-19,52.44
2015-04-20,41.61
2015-04-21,43.31999999999999
2015-04-22,44.459999999999994
2015-04-23,45.599999999999994
2015-04-24,50.73
2015-04-25,46.169999999999995
2015-04-26,51.3
2015-04-27,40.47
2015-04-28,43.31999999999999
2015-04-29,40.47
2015-04-30,41.61
2015-05-01,48.0
2015-05-02,40.96
2015-05-03,36.480000000000004
2015-05-04,30.080000000000002
2015-05-05,35.2
2015-05-06,40.96
2015-05-07,47.36
2015-05-08,41.6
2015-05-09,44.160000000000004
2015-05-10,43.52
2015-05-11,36.480000000000004
2015-05-12,39.68
2015-05-13,38.4
2015-05-14,47.36
2015-05-15,53.76
2015-05-16,53.120000000000005
2015-05-17,55.04
2015-05-18,56.32
2015-05-19,61.44
2015-05-20,48.0
2015-05-21,49.92
2015-05-22,40.32
2015-05-23,61.44
2015-05-24,49.92
2015-05-25,53.76
2015-05-26,44.800000000000004
2015-05-27,46.08
2015-05-28,56.32
2015-05-29,60.160000000000004
2015-05-30,64.0
2015-05-31,60.160000000000004
2015-06-01,69.0
2015-06-02,55.199999999999996
2015-06-03,50.37
2015-06-04,55.199999999999996
2015-06-05,53.129999999999995
2015-06-06,51.059999999999995
2015-06-07,53.81999999999999
2015-06-08,44.849999999999994
2015-06-09,45.54
2015-06-10,46.919999999999995
2015-06-11,44.849999999999994
2015-06-12,54.51
2015-06-13,51.74999999999999
2015-06-14,51.059999999999995
2015-06-15,44.849999999999994
2015-06-16,47.61
2015-06-17,46.23
2015-06-18,50.37
2015-06-19,46.23
2015-06-20,47.61
2015-06-21,51.059999999999995
2015-06-22,52.44
2015-06-23,56.58
2015-06-24,48.989999999999995
2015-06-25,50.37
2015-06-26,53.81999999999999
2015-06-27,51.74999999999999
2015-06-28,54.51
2015-06-29,42.089999999999996
2015-06-30,45.54
2015-07-01,29.82
2015-07-02,27.689999999999998
2015-07-03,34.08
2015-07-04,29.11
2015-07-05,31.95
2015-07-06,27.689999999999998
2015-07-07,30.529999999999998
2015-07-08,29.82
2015-07-09,30.529999999999998
2015-07-10,29.11
2015-07-11,28.4
2015-07-12,29.82
2015-07-13,29.11
2015-07-14,29.82
2015-07-15,34.08
2015-07-16,30.529999999999998
2015-07-17,31.24
2015-07-18,37.629999999999995
2015-07-19,35.5
2015-07-20,31.95
2015-07-21,32.66
2015-07-22,29.11
2015-07-23,26.27
2015-07-24,32.66
2015-07-25,28.4
2015-07-26,34.79
2015-07-27,34.08
2015-07-28,33.37
2015-07-29,55.379999999999995
2015-07-30,71.0
2015-07-31,64.61
2015-08-01,77.0
2015-08-02,64.68
2015-08-03,51.59
2015-08-04,49.28
2015-08-05,46.2
2015-08-06,49.28
2015-08-07,47.74
2015-08-08,54.67
2015-08-09,55.44
2015-08-10,43.120000000000005
2015-08-11,46.2
2015-08-12,41.58
2015-08-13,48.51
2015-08-14,50.050000000000004
2015-08-15,51.59
2015-08-16,46.2
2015-08-17,40.04
2015-08-18,40.04
2015-08-19,36.96
2015-08-20,40.04
2015-08-21,43.120000000000005
2015-08-22,39.27
2015-08-23,40.04
2015-08-24,34.65
2015-08-25,37.730000000000004
2015-08-26,44.660000000000004
2015-08-27,36.96
2015-08-28,38.5
2015-08-29,42.35
2015-08-30,46.97
2015-08-31,40.81
2015-09-01,51.85
2015-09-02,47.58
2015-09-03,42.089999999999996
2015-09-04,44.53
2015-09-05,55.51
2015-09-06,58.56
2015-09-07,53.68
2015-09-08,45.75
2015-09-09,39.04
2015-09-10,42.699999999999996
2015-09-11,48.8
2015-09-12,61.0
2015-09-13,42.089999999999996
2015-09-14,46.36
2015-09-15,42.699999999999996
2015-09-16,42.699999999999996
2015-09-17,35.38
2015-09-18,40.87
2015-09-19,49.41
2015-09-20,37.82
2015-09-21,37.82
2015-09-22,42.089999999999996
2015-09-23,45.75
2015-09-24,44.53
2015-09-25,43.92
2015-09-26,50.629999999999995
2015-09-27,45.14
2015-09-28,39.65
2015-09-29,40.26
2015-09-30,43.92
2015-10-01,37.17
2015-10-02,40.32
2015-10-03,43.47
2015-10-04,37.8
2015-10-05,34.02
2015-10-06,41.58
2015-10-07,41.58
2015-10-08,61.11
2015-10-09,57.33
2015-10-10,63.0
2015-10-11,51.660000000000004
2015-10-12,44.73
2015-10-13,44.1
2015-10-14,40.32
2015-10-15,37.17
2015-10-16,45.36
2015-10-17,42.21
2015-10-18,43.47
2015-10-19,38.43
2015-10-20,40.95
2015-10-21,40.32
2015-10-22,38.43
2015-10-23,41.58
2015-10-24,49.14
2015-10-25,44.73
2015-10-26,41.58
2015-10-27,35.910000000000004
2015-10-28,32.76
2015-10-29,39.69
2015-10-30,42.21
2015-10-31,49.77
2015-11-01,41.28
2015-11-02,37.839999999999996
2015-11-03,38.7
2015-11-04,47.3
2015-11-05,46.44
2015-11-06,49.88
2015-11-07,55.04
2015-11-08,49.88
2015-11-09,49.019999999999996
2015-11-10,73.96
2015-11-11,70.52
2015-11-12,55.9
2015-11-13,49.88
2015-11-14,56.76
2015-11-15,56.76
2015-11-16,48.16
2015-11-17,59.339999999999996
2015-11-18,55.9
2015-11-19,60.199999999999996
2015-11-20,61.92
2015-11-21,71.38
2015-11-22,59.339999999999996
2015-11-23,57.62
2015-11-24,61.06
2015-11-25,61.06
2015-11-26,76.53999999999999
2015-11-27,86.0
2015-11-28,74.82
2015-11-29,74.82
2015-11-30,68.8
2015-12-01,67.2
2015-12-02,60.0
2015-12-03,58.400000000000006
2015-12-04,56.800000000000004
2015-12-05,69.60000000000001
2015-12-06,58.400000000000006
2015-12-07,47.2
2015-12-08,49.6
2015-12-09,50.400000000000006
2015-12-10,48.0
2015-12-11,52.800000000000004
2015-12-12,57.6
2015-12-13,52.0
2015-12-14,45.6
2015-12-15,41.6
2015-12-16,46.400000000000006
2015-12-17,48.800000000000004
2015-12-18,53.6
2015-12-19,58.400000000000006
2015-12-20,50.400000000000006
2015-12-21,49.6
2015-12-22,59.2
2015-12-23,53.6
2015-12-24,62.400000000000006
2015-12-25,72.8
2015-12-26,80.0
2015-12-27,67.2
2015-12-28,67.2
2015-12-29,56.800000000000004
2015-12-30,53.6
2015-12-31,56.800000000000004
2016-01-01,52.44
2016-01-02,49.019999999999996
2016-01-03,49.019999999999996
2016-01-04,46.169999999999995
2016-01-05,54.72
2016-01-06,56.42999999999999
2016-01-07,49.019999999999996
2016-01-08,49.019999999999996
2016-01-09,48.449999999999996
2016-01-10,46.739999999999995
2016-01-11,40.47
2016-01-12,40.47
2016-01-13,48.449999999999996
2016-01-14,40.47
2016-01-15,41.04
2016-01-16,51.3
2016-01-17,47.879999999999995
2016-01-18,45.029999999999994
2016-01-19,41.61
2016-01-20,40.47
2016-01-21,42.74999999999999
2016-01-22,42.74999999999999
2016-01-23,44.459999999999994
2016-01-24,42.18
2016-01-25,41.04
2016-01-26,41.61
2016-01-27,46.169999999999995
2016-01-28,56.99999999999999
2016-01-29,52.44
2016-01-30,50.73
2016-01-31,47.879999999999995
2016-02-01,42.660000000000004
2016-02-02,41.580000000000005
2016-02-03,41.580000000000005
2016-02-04,44.28
2016-02-05,47.52
2016-02-06,54.0
2016-02-07,43.2
2016-02-08,38.34
2016-02-09,39.42
2016-02-10,39.96
2016-02-11,38.88
2016-02-12,46.440000000000005
2016-02-13,43.2
2016-02-14,45.900000000000006
2016-02-15,41.580000000000005
2016-02-16,43.2
2016-02-17,48.06
2016-02-18,47.52
2016-02-19,44.28
2016-02-20,40.5
2016-02-21,42.660000000000004
2016-02-22,34.02
2016-02-23,42.660000000000004
2016-02-24,34.56
2016-02-25,41.580000000000005
2016-02-26,41.580000000000005
2016-02-27,49.14
2016-02-28,42.660000000000004
2016-02-29,39.96
2016-03-01,34.1
2016-03-02,41.25
2016-03-03,39.6
2016-03-04,39.050000000000004
2016-03-05,47.300000000000004
2016-03-06,41.800000000000004
2016-03-07,42.900000000000006
2016-03-08,53.900000000000006
2016-03-09,45.650000000000006
2016-03-10,48.400000000000006
2016-03-11,50.6
2016-03-12,55.00000000000001
2016-03-13,45.650000000000006
2016-03-14,41.800000000000004
2016-03-15,39.050000000000004
2016-03-16,43.45
2016-03-17,41.25
2016-03-18,43.45
2016-03-19,48.400000000000006
2016-03-20,41.800000000000004
2016-03-21,42.900000000000006
2016-03-22,41.25
2016-03-23,38.5
2016-03-24,35.75
2016-03-25,39.6
2016-03-26,45.650000000000006
2016-03-27,40.7
2016-03-28,41.25
2016-03-29,44.550000000000004
2016-03-30,42.35
2016-03-31,42.35
2016-04-01,36.72
2016-04-02,44.28
2016-04-03,43.2
2016-04-04,42.120000000000005
2016-04-05,54.0
2016-04-06,48.06
2016-04-07,44.28
2016-04-08,43.74
2016-04-09,43.74
2016-04-10,42.660000000000004
2016-04-11,45.36
2016-04-12,43.2
2016-04-13,38.88
2016-04-14,41.040000000000006
2016-04-15,42.660000000000004
2016-04-16,42.120000000000005
2016-04-17,39.42
2016-04-18,39.96
2016-04-19,38.88
2016-04-20,37.800000000000004
2016-04-21,41.040000000000006
2016-04-22,35.1
2016-04-23,43.2
2016-04-24,35.64
2016-04-25,35.1
2016-04-26,36.72
2016-04-27,39.96
2016-04-28,35.1
2016-04-29,35.1
2016-04-30,39.96
2016-05-01,23.759999999999998
2016-05-02,23.759999999999998
2016-05-03,27.36
2016-05-04,24.48
2016-05-05,26.64
2016-05-06,34.56
2016-05-07,72.0
2016-05-08,46.08
2016-05-09,38.879999999999995
2016-05-10,37.44
2016-05-11,31.68
2016-05-12,35.28
2016-05-13,38.16
2016-05-14,38.16
2016-05-15,30.24
2016-05-16,30.24
2016-05-17,34.56
2016-05-18,30.24
2016-05-19,30.959999999999997
2016-05-20,30.959999999999997
2016-05-21,30.24
2016-05-22,28.799999999999997
2016-05-23,32.4
2016-05-24,39.6
2016-05-25,31.68
2016-05-26,31.68
2016-05-27,38.16
2016-05-28,32.4
2016-05-29,30.24
2016-05-30,34.56
2016-05-31,28.08
2016-06-01,55.18
2016-06-02,53.94
2016-06-03,52.7
2016-06-04,52.08
2016-06-05,48.98
2016-06-06,48.36
2016-06-07,46.5
2016-06-08,48.36
2016-06-09,54.56
2016-06-10,62.0
2016-06-11,52.08
2016-06-12,45.26
2016-06-13,46.5
2016-06-14,46.5
2016-06-15,48.36
2016-06-16,50.839999999999996
2016-06-17,48.36
2016-06-18,42.78
2016-06-19,47.12
2016-06-20,47.12
2016-06-21,46.5
2016-06-22,50.22
2016-06-23,46.5
2016-06-24,49.6
2016-06-25,48.36
2016-06-26,49.6
2016-06-27,40.3
2016-06-28,49.6
2016-06-29,54.56
2016-06-30,53.94
2016-07-01,47.4
2016-07-02,51.0
2016-07-03,49.199999999999996
2016-07-04,48.0
2016-07-05,51.0
2016-07-06,50.4
2016-07-07,55.8
2016-07-08,45.0
2016-07-09,49.8
2016-07-10,49.199999999999996
2016-07-11,42.0
2016-07-12,51.6
2016-07-13,47.4
2016-07-14,51.6
2016-07-15,57.0
2016-07-16,47.4
2016-07-17,46.8
2016-07-18,47.4
2016-07-19,48.0
2016-07-20,46.199999999999996
2016-07-21,47.4
2016-07-22,60.0
2016-07-23,45.0
2016-07-24,49.8
2016-07-25,47.4
2016-07-26,52.199999999999996
2016-07-27,48.6
2016-07-28,49.199999999999996
2016-07-29,59.4
2016-07-30,55.8
2016-07-31,47.4
2016-08-01,57.99999999999999
2016-08-02,48.72
2016-08-03,42.339999999999996
2016-08-04,41.18
2016-08-05,34.22
2016-08-06,34.22
2016-08-07,35.96
2016-08-08,38.279999999999994
2016-08-09,38.279999999999994
2016-08-10,41.18
2016-08-11,44.08
2016-08-12,49.3
2016-08-13,44.66
2016-08-14,37.699999999999996
2016-08-15,33.059999999999995
2016-08-16,42.919999999999995
2016-08-17,40.019999999999996
2016-08-18,42.339999999999996
2016-08-19,40.019999999999996
2016-08-20,38.279999999999994
2016-08-21,35.96
2016-08-22,35.96
2016-08-23,42.339999999999996
2016-08-24,42.339999999999996
2016-08-25,35.379999999999995
2016-08-26,37.12
2016-08-27,33.64
2016-08-28,31.9
2016-08-29,34.22
2016-08-30,33.64
2016-08-31,35.96
2016-09-01,48.36
2016-09-02,52.0
2016-09-03,48.88
2016-09-04,44.72
2016-09-05,49.92
2016-09-06,42.64
2016-09-07,39.52
2016-09-08,49.4
2016-09-09,52.0
2016-09-10,47.84
2016-09-11,47.84
2016-09-12,37.44
2016-09-13,40.56
2016-09-14,43.68
2016-09-15,45.760000000000005
2016-09-16,45.760000000000005
2016-09-17,44.72
2016-09-18,39.52
2016-09-19,36.92
2016-09-20,38.480000000000004
2016-09-21,42.64
2016-09-22,44.72
2016-09-23,46.28
2016-09-24,43.160000000000004
2016-09-25,45.24
2016-09-26,40.56
2016-09-27,38.480000000000004
2016-09-28,39.52
2016-09-29,46.28
2016-09-30,41.08
2016-10-01,31.349999999999998
2016-10-02,37.05
2016-10-03,31.349999999999998
2016-10-04,33.629999999999995
2016-10-05,33.059999999999995
2016-10-06,38.19
2016-10-07,38.19
2016-10-08,40.47
2016-10-09,36.48
2016-10-10,35.91
2016-10-11,38.19
2016-10-12,36.48
2016-10-13,39.33
2016-10-14,37.05
2016-10-15,36.48
2016-10-16,35.339999999999996
2016-10-17,38.19
2016-10-18,36.48
2016-10-19,38.76
2016-10-20,49.589999999999996
2016-10-21,56.99999999999999
2016-10-22,56.99999999999999
2016-10-23,51.3
2016-10-24,39.33
2016-10-25,51.3
2016-10-26,45.599999999999994
2016-10-27,42.18
2016-10-28,50.73
2016-10-29,49.589999999999996
2016-10-30,46.739999999999995
2016-10-31,36.48
2016-11-01,35.910000000000004
2016-11-02,35.28
2016-11-03,34.65
2016-11-04,35.28
2016-11-05,40.32
2016-11-06,37.17
2016-11-07,32.13
2016-11-08,37.17
2016-11-09,23.94
2016-11-10,40.32
2016-11-11,56.7
2016-11-12,41.58
2016-11-13,35.28
2016-11-14,34.02
2016-11-15,38.43
2016-11-16,45.99
2016-11-17,42.21
2016-11-18,42.84
2016-11-19,44.1
2016-11-20,41.58
2016-11-21,44.73
2016-11-22,44.1
2016-11-23,42.84
2016-11-24,52.29
2016-11-25,63.0
2016-11-26,52.92
2016-11-27,47.25
2016-11-28,57.96
2016-11-29,56.7
2016-11-30,45.99
2016-12-01,47.74
2016-12-02,41.54
2016-12-03,42.78
2016-12-04,37.2
2016-12-05,42.78
2016-12-06,41.54
2016-12-07,40.92
2016-12-08,35.96
2016-12-09,36.58
2016-12-10,37.82
2016-12-11,35.339999999999996
2016-12-12,35.96
2016-12-13,36.58
2016-12-14,40.92
2016-12-15,43.4
2016-12-16,45.26
2016-12-17,40.92
2016-12-18,41.54
2016-12-19,39.68
2016-12-20,48.98
2016-12-21,39.06
2016-12-22,47.74
2016-12-23,45.88
2016-12-24,45.26
2016-12-25,62.0
2016-12-26,52.7
2016-12-27,51.46
2016-12-28,59.519999999999996
2016-12-29,48.98
2016-12-30,45.26
2016-12-31,36.58
2017-01-01,26.0
2017-01-02,32.5
2017-01-03,32.5
2017-01-04,39.0
2017-01-05,65.0
2017-01-06,42.9
2017-01-07,38.35
2017-01-08,37.050000000000004
2017-01-09,31.85
2017-01-10,31.200000000000003
2017-01-11,31.200000000000003
2017-01-12,30.55
2017-01-13,33.15
2017-01-14,33.15
2017-01-15,31.85
2017-01-16,33.800000000000004
2017-01-17,36.4
2017-01-18,33.800000000000004
2017-01-19,30.55
2017-01-20,29.25
2017-01-21,29.900000000000002
2017-01-22,29.25
2017-01-23,26.0
2017-01-24,29.900000000000002
2017-01-25,32.5
2017-01-26,29.25
2017-01-27,29.25
2017-01-28,37.050000000000004
2017-01-29,32.5
2017-01-30,29.900000000000002
2017-01-31,29.900000000000002
2017-02-01,48.19
2017-02-02,46.36
2017-02-03,48.8
2017-02-04,48.8
2017-02-05,44.53
2017-02-06,45.75
2017-02-07,47.58
2017-02-08,45.14
2017-02-09,61.0
2017-02-10,57.949999999999996
2017-02-11,46.97
2017-02-12,47.58
2017-02-13,46.36
2017-02-14,43.31
2017-02-15,48.8
2017-02-16,45.14
2017-02-17,47.58
2017-02-18,46.97
2017-02-19,48.8
2017-02-20,42.699999999999996
2017-02-21,46.97
2017-02-22,47.58
2017-02-23,46.97
2017-02-24,49.41
2017-02-25,46.97
2017-02-26,44.53
2017-02-27,42.699999999999996
2017-02-28,46.36
2017-03-01,62.0
2017-03-02,42.78
2017-03-03,39.68
2017-03-04,35.96
2017-03-05,33.48
2017-03-06,35.339999999999996
2017-03-07,35.96
2017-03-08,39.68
2017-03-09,35.96
2017-03-10,46.5
2017-03-11,41.54
2017-03-12,39.68
2017-03-13,36.58
2017-03-14,36.58
2017-03-15,33.48
2017-03-16,38.44
2017-03-17,40.3
2017-03-18,32.24
2017-03-19,33.48
2017-03-20,41.54
2017-03-21,41.54
2017-03-22,39.06
2017-03-23,31.62
2017-03-24,32.86
2017-03-25,31.62
2017-03-26,31.62
2017-03-27,31.62
2017-03-28,32.86
2017-03-29,34.72
2017-03-30,30.38
2017-03-31,29.14
2017-04-01,52.92
2017-04-02,42.120000000000005
2017-04-03,40.5
2017-04-04,43.2
2017-04-05,41.580000000000005
2017-04-06,51.300000000000004
2017-04-07,54.0
2017-04-08,50.760000000000005
2017-04-09,45.900000000000006
2017-04-10,43.74
2017-04-11,46.440000000000005
2017-04-12,46.980000000000004
2017-04-13,43.2
2017-04-14,37.800000000000004
2017-04-15,41.580000000000005
2017-04-16,44.28
2017-04-17,46.440000000000005
2017-04-18,43.74
2017-04-19,39.42
2017-04-20,38.34
2017-04-21,43.2
2017-04-22,37.260000000000005
2017-04-23,37.800000000000004
2017-04-24,42.120000000000005
2017-04-25,42.120000000000005
2017-04-26,46.440000000000005
2017-04-27,42.660000000000004
2017-04-28,42.120000000000005
2017-04-29,39.96
2017-04-30,43.74
2017-05-01,33.0
2017-05-02,32.4
2017-05-03,36.6
2017-05-04,35.4
2017-05-05,36.0
2017-05-06,34.199999999999996
2017-05-07,36.6
2017-05-08,34.8
2017-05-09,46.8
