date,Amazon
2014-03-04,42.0
2014-03-05,42.5
2014-03-06,42.0
2014-03-07,41.5
2014-03-08,45.5
2014-03-09,49.0
2014-03-10,42.5
2014-03-11,42.5
2014-03-12,41.5
2014-03-13,43.5
2014-03-14,42.5
2014-03-15,45.5
2014-03-16,50.0
2014-03-17,42.5
2014-03-18,41.5
2014-03-19,42.0
2014-03-20,40.0
2014-03-21,39.5
2014-03-22,46.5
2014-03-23,49.5
2014-03-24,42.5
2014-03-25,43.5
2014-03-26,41.5
2014-03-27,41.0
2014-03-28,40.5
2014-03-29,45.5
2014-03-30,49.0
2014-03-31,41.5
2014-04-01,41.16
2014-04-02,44.1
2014-04-03,42.63
2014-04-04,41.16
2014-04-05,45.57
2014-04-06,49.0
2014-04-07,42.14
2014-04-08,42.14
2014-04-09,40.67
2014-04-10,41.16
2014-04-11,41.16
2014-04-12,44.1
2014-04-13,45.57
2014-04-14,42.14
2014-04-15,40.18
2014-04-16,41.65
2014-04-17,40.67
2014-04-18,41.16
2014-04-19,43.61
2014-04-20,45.57
2014-04-21,41.16
2014-04-22,41.16
2014-04-23,41.65
2014-04-24,40.67
2014-04-25,40.67
2014-04-26,44.589999999999996
2014-04-27,46.55
2014-04-28,41.16
2014-04-29,41.16
2014-04-30,41.16
2014-05-01,42.14
2014-05-02,41.65
2014-05-03,47.04
2014-05-04,49.0
2014-05-05,44.1
2014-05-06,44.589999999999996
2014-05-07,43.61
2014-05-08,42.14
2014-05-09,41.16
2014-05-10,45.08
2014-05-11,46.55
2014-05-12,42.63
2014-05-13,42.14
2014-05-14,42.63
2014-05-15,42.14
2014-05-16,41.16
2014-05-17,45.08
2014-05-18,48.019999999999996
2014-05-19,43.61
2014-05-20,42.63
2014-05-21,41.65
2014-05-22,42.14
2014-05-23,42.63
2014-05-24,45.08
2014-05-25,46.06
2014-05-26,48.51
2014-05-27,44.1
2014-05-28,44.1
2014-05-29,42.63
2014-05-30,41.65
2014-05-31,46.55
2014-06-01,49.29
2014-06-02,43.46
2014-06-03,43.99
2014-06-04,43.99
2014-06-05,44.52
2014-06-06,42.93
2014-06-07,45.580000000000005
2014-06-08,48.230000000000004
2014-06-09,44.52
2014-06-10,45.580000000000005
2014-06-11,44.52
2014-06-12,46.11
2014-06-13,45.580000000000005
2014-06-14,47.7
2014-06-15,49.82
2014-06-16,45.050000000000004
2014-06-17,46.64
2014-06-18,53.0
2014-06-19,52.470000000000006
2014-06-20,46.64
2014-06-21,47.17
2014-06-22,49.29
2014-06-23,46.11
2014-06-24,45.050000000000004
2014-06-25,43.99
2014-06-26,41.34
2014-06-27,42.400000000000006
2014-06-28,45.050000000000004
2014-06-29,47.7
2014-06-30,45.050000000000004
2014-07-01,43.46
2014-07-02,44.52
2014-07-03,43.99
2014-07-04,45.050000000000004
2014-07-05,43.99
2014-07-06,50.35
2014-07-07,48.760000000000005
2014-07-08,47.17
2014-07-09,44.52
2014-07-10,44.52
2014-07-11,45.580000000000005
2014-07-12,46.64
2014-07-13,49.29
2014-07-14,47.17
2014-07-15,46.11
2014-07-16,46.64
2014-07-17,45.050000000000004
2014-07-18,45.050000000000004
2014-07-19,49.82
2014-07-20,53.0
2014-07-21,49.29
2014-07-22,48.760000000000005
2014-07-23,47.7
2014-07-24,46.11
2014-07-25,47.17
2014-07-26,49.82
2014-07-27,53.0
2014-07-28,50.35
2014-07-29,49.82
2014-07-30,48.230000000000004
2014-07-31,47.7
2014-08-01,45.36000000000001
2014-08-02,50.96000000000001
2014-08-03,52.080000000000005
2014-08-04,47.040000000000006
2014-08-05,47.040000000000006
2014-08-06,47.6
2014-08-07,47.6
2014-08-08,46.480000000000004
2014-08-09,49.28
2014-08-10,50.96000000000001
2014-08-11,48.160000000000004
2014-08-12,47.040000000000006
2014-08-13,49.84
2014-08-14,46.480000000000004
2014-08-15,47.040000000000006
2014-08-16,49.28
2014-08-17,56.00000000000001
2014-08-18,50.96000000000001
2014-08-19,47.040000000000006
2014-08-20,49.28
2014-08-21,48.160000000000004
2014-08-22,47.6
2014-08-23,52.64000000000001
2014-08-24,52.080000000000005
2014-08-25,50.400000000000006
2014-08-26,52.080000000000005
2014-08-27,50.96000000000001
2014-08-28,47.6
2014-08-29,48.160000000000004
2014-08-30,51.52
2014-08-31,52.64000000000001
2014-09-01,53.0
2014-09-02,46.11
2014-09-03,46.11
2014-09-04,45.050000000000004
2014-09-05,44.52
2014-09-06,49.82
2014-09-07,49.82
2014-09-08,46.64
2014-09-09,46.11
2014-09-10,46.11
2014-09-11,42.93
2014-09-12,43.99
2014-09-13,48.760000000000005
2014-09-14,50.35
2014-09-15,47.7
2014-09-16,46.11
2014-09-17,43.99
2014-09-18,43.46
2014-09-19,45.050000000000004
2014-09-20,49.29
2014-09-21,49.82
2014-09-22,46.64
2014-09-23,45.050000000000004
2014-09-24,43.99
2014-09-25,43.99
2014-09-26,44.52
2014-09-27,48.760000000000005
2014-09-28,50.35
2014-09-29,46.11
2014-09-30,45.580000000000005
2014-10-01,44.82
2014-10-02,44.82
2014-10-03,43.2
2014-10-04,49.68000000000001
2014-10-05,50.760000000000005
2014-10-06,45.900000000000006
2014-10-07,45.36
2014-10-08,44.82
2014-10-09,44.28
2014-10-10,45.36
2014-10-11,48.06
2014-10-12,51.300000000000004
2014-10-13,47.52
2014-10-14,46.440000000000005
2014-10-15,45.900000000000006
2014-10-16,45.36
2014-10-17,44.82
2014-10-18,49.14
2014-10-19,54.0
2014-10-20,49.14
2014-10-21,46.980000000000004
2014-10-22,46.440000000000005
2014-10-23,46.440000000000005
2014-10-24,45.36
2014-10-25,48.6
2014-10-26,52.38
2014-10-27,49.68000000000001
2014-10-28,46.980000000000004
2014-10-29,44.82
2014-10-30,42.660000000000004
2014-10-31,39.96
2014-11-01,32.34
2014-11-02,34.980000000000004
2014-11-03,31.020000000000003
2014-11-04,30.360000000000003
2014-11-05,29.700000000000003
2014-11-06,31.68
2014-11-07,31.68
2014-11-08,35.64
2014-11-09,36.96
2014-11-10,33.0
2014-11-11,33.660000000000004
2014-11-12,33.660000000000004
2014-11-13,31.68
2014-11-14,32.34
2014-11-15,36.96
2014-11-16,40.260000000000005
2014-11-17,34.980000000000004
2014-11-18,35.64
2014-11-19,35.64
2014-11-20,34.980000000000004
2014-11-21,34.980000000000004
2014-11-22,39.6
2014-11-23,41.580000000000005
2014-11-24,36.96
2014-11-25,35.64
2014-11-26,38.28
2014-11-27,48.18
2014-11-28,66.0
2014-11-29,53.46
2014-11-30,52.800000000000004
2014-12-01,80.0
2014-12-02,61.6
2014-12-03,51.2
2014-12-04,48.800000000000004
2014-12-05,49.6
2014-12-06,56.800000000000004
2014-12-07,59.2
2014-12-08,56.0
2014-12-09,53.6
2014-12-10,52.0
2014-12-11,52.0
2014-12-12,52.800000000000004
2014-12-13,60.800000000000004
2014-12-14,62.400000000000006
2014-12-15,58.400000000000006
2014-12-16,57.6
2014-12-17,56.0
2014-12-18,55.2
2014-12-19,56.0
2014-12-20,59.2
2014-12-21,56.800000000000004
2014-12-22,52.800000000000004
2014-12-23,48.0
2014-12-24,44.0
2014-12-25,54.400000000000006
2014-12-26,57.6
2014-12-27,56.800000000000004
2014-12-28,52.0
2014-12-29,48.800000000000004
2014-12-30,47.2
2014-12-31,44.0
2015-01-01,53.099999999999994
2015-01-02,56.05
2015-01-03,59.0
2015-01-04,58.41
2015-01-05,51.919999999999995
2015-01-06,50.739999999999995
2015-01-07,48.379999999999995
2015-01-08,48.379999999999995
2015-01-09,48.379999999999995
2015-01-10,53.69
2015-01-11,54.87
2015-01-12,50.15
2015-01-13,49.559999999999995
2015-01-14,47.79
2015-01-15,47.79
2015-01-16,46.61
2015-01-17,51.919999999999995
2015-01-18,55.459999999999994
2015-01-19,48.97
2015-01-20,47.79
2015-01-21,46.019999999999996
2015-01-22,46.019999999999996
2015-01-23,46.019999999999996
2015-01-24,53.69
2015-01-25,54.87
2015-01-26,46.019999999999996
2015-01-27,46.019999999999996
2015-01-28,45.43
2015-01-29,45.43
2015-01-30,44.839999999999996
2015-01-31,50.739999999999995
2015-02-01,53.760000000000005
2015-02-02,46.480000000000004
2015-02-03,49.28
2015-02-04,48.720000000000006
2015-02-05,48.160000000000004
2015-02-06,48.720000000000006
2015-02-07,54.32000000000001
2015-02-08,56.00000000000001
2015-02-09,49.84
2015-02-10,50.400000000000006
2015-02-11,48.720000000000006
2015-02-12,47.6
2015-02-13,47.040000000000006
2015-02-14,50.400000000000006
2015-02-15,54.88
2015-02-16,52.080000000000005
2015-02-17,48.720000000000006
2015-02-18,48.720000000000006
2015-02-19,47.040000000000006
2015-02-20,47.6
2015-02-21,54.88
2015-02-22,55.440000000000005
2015-02-23,46.480000000000004
2015-02-24,47.6
2015-02-25,47.6
2015-02-26,47.6
2015-02-27,46.480000000000004
2015-02-28,52.64000000000001
2015-03-01,54.0
2015-03-02,48.06
2015-03-03,46.980000000000004
2015-03-04,45.36
2015-03-05,46.440000000000005
2015-03-06,45.36
2015-03-07,50.220000000000006
2015-03-08,51.300000000000004
2015-03-09,47.52
2015-03-10,46.440000000000005
2015-03-11,45.36
2015-03-12,44.82
2015-03-13,44.82
2015-03-14,49.68000000000001
2015-03-15,51.300000000000004
2015-03-16,45.36
2015-03-17,44.82
2015-03-18,45.900000000000006
2015-03-19,45.900000000000006
2015-03-20,45.36
2015-03-21,49.68000000000001
2015-03-22,52.92
2015-03-23,45.900000000000006
2015-03-24,45.900000000000006
2015-03-25,49.68000000000001
2015-03-26,45.900000000000006
2015-03-27,44.28
2015-03-28,50.220000000000006
2015-03-29,51.84
2015-03-30,46.980000000000004
2015-03-31,48.06
2015-04-01,52.0
2015-04-02,46.28
2015-04-03,45.24
2015-04-04,46.28
2015-04-05,48.36
2015-04-06,46.28
2015-04-07,44.2
2015-04-08,44.2
2015-04-09,44.2
2015-04-10,43.160000000000004
2015-04-11,47.84
2015-04-12,49.92
2015-04-13,45.24
2015-04-14,43.68
2015-04-15,43.68
2015-04-16,43.68
2015-04-17,43.160000000000004
2015-04-18,47.84
2015-04-19,50.96
2015-04-20,45.24
2015-04-21,45.24
2015-04-22,45.24
2015-04-23,44.2
2015-04-24,43.68
2015-04-25,47.32
2015-04-26,49.4
2015-04-27,45.760000000000005
2015-04-28,44.2
2015-04-29,44.2
2015-04-30,41.6
2015-05-01,44.550000000000004
2015-05-02,47.300000000000004
2015-05-03,48.400000000000006
2015-05-04,47.85
2015-05-05,47.300000000000004
2015-05-06,48.400000000000006
2015-05-07,47.85
2015-05-08,46.2
2015-05-09,49.50000000000001
2015-05-10,51.7
2015-05-11,51.150000000000006
2015-05-12,47.300000000000004
2015-05-13,46.2
2015-05-14,45.650000000000006
2015-05-15,46.2
2015-05-16,50.6
2015-05-17,53.35
2015-05-18,48.95
2015-05-19,48.95
2015-05-20,47.300000000000004
2015-05-21,46.2
2015-05-22,46.2
2015-05-23,48.400000000000006
2015-05-24,50.6
2015-05-25,54.45
2015-05-26,48.400000000000006
2015-05-27,47.300000000000004
2015-05-28,49.50000000000001
2015-05-29,48.400000000000006
2015-05-30,52.25000000000001
2015-05-31,55.00000000000001
2015-06-01,51.04
2015-06-02,51.04
2015-06-03,50.459999999999994
2015-06-04,49.879999999999995
2015-06-05,48.72
2015-06-06,52.199999999999996
2015-06-07,55.099999999999994
2015-06-08,52.199999999999996
2015-06-09,51.04
2015-06-10,51.04
2015-06-11,49.879999999999995
2015-06-12,49.3
2015-06-13,52.199999999999996
2015-06-14,55.099999999999994
2015-06-15,52.779999999999994
2015-06-16,53.94
2015-06-17,52.199999999999996
2015-06-18,50.459999999999994
2015-06-19,49.879999999999995
2015-06-20,52.199999999999996
2015-06-21,53.36
2015-06-22,51.62
2015-06-23,53.36
2015-06-24,52.199999999999996
2015-06-25,53.36
2015-06-26,51.04
2015-06-27,55.099999999999994
2015-06-28,57.99999999999999
2015-06-29,53.94
2015-06-30,53.36
2015-07-01,25.740000000000002
2015-07-02,25.080000000000002
2015-07-03,24.42
2015-07-04,25.080000000000002
2015-07-05,27.060000000000002
2015-07-06,27.060000000000002
2015-07-07,27.720000000000002
2015-07-08,27.720000000000002
2015-07-09,27.060000000000002
2015-07-10,26.400000000000002
2015-07-11,27.060000000000002
2015-07-12,29.700000000000003
2015-07-13,29.040000000000003
2015-07-14,33.0
2015-07-15,66.0
2015-07-16,34.980000000000004
2015-07-17,27.720000000000002
2015-07-18,27.720000000000002
2015-07-19,29.040000000000003
2015-07-20,27.060000000000002
2015-07-21,27.060000000000002
2015-07-22,26.400000000000002
2015-07-23,26.400000000000002
2015-07-24,25.740000000000002
2015-07-25,27.720000000000002
2015-07-26,29.040000000000003
2015-07-27,27.060000000000002
2015-07-28,27.060000000000002
2015-07-29,26.400000000000002
2015-07-30,26.400000000000002
2015-07-31,25.080000000000002
2015-08-01,56.550000000000004
2015-08-02,60.45
2015-08-03,59.800000000000004
2015-08-04,57.85
2015-08-05,57.2
2015-08-06,55.25
2015-08-07,55.25
2015-08-08,59.800000000000004
2015-08-09,62.400000000000006
2015-08-10,61.1
2015-08-11,59.800000000000004
2015-08-12,56.550000000000004
2015-08-13,57.2
2015-08-14,55.9
2015-08-15,59.15
2015-08-16,64.35000000000001
2015-08-17,65.0
2015-08-18,63.050000000000004
2015-08-19,59.800000000000004
2015-08-20,57.2
2015-08-21,56.550000000000004
2015-08-22,61.75
2015-08-23,65.0
2015-08-24,60.45
2015-08-25,61.75
2015-08-26,59.800000000000004
2015-08-27,59.800000000000004
2015-08-28,57.85
2015-08-29,63.7
2015-08-30,63.7
2015-08-31,58.5
2015-09-01,53.69
2015-09-02,54.279999999999994
2015-09-03,52.51
2015-09-04,51.919999999999995
2015-09-05,54.87
2015-09-06,59.0
2015-09-07,57.23
2015-09-08,52.51
2015-09-09,48.97
2015-09-10,48.97
2015-09-11,48.379999999999995
2015-09-12,53.099999999999994
2015-09-13,54.87
2015-09-14,50.15
2015-09-15,48.97
2015-09-16,51.33
2015-09-17,50.739999999999995
2015-09-18,48.97
2015-09-19,52.51
2015-09-20,57.23
2015-09-21,51.919999999999995
2015-09-22,49.559999999999995
2015-09-23,51.33
2015-09-24,48.97
2015-09-25,52.51
2015-09-26,57.23
2015-09-27,56.64
2015-09-28,50.15
2015-09-29,50.15
2015-09-30,51.33
2015-10-01,50.4
2015-10-02,50.4
2015-10-03,57.0
2015-10-04,60.0
2015-10-05,52.8
2015-10-06,52.8
2015-10-07,52.8
2015-10-08,52.199999999999996
2015-10-09,50.4
2015-10-10,55.199999999999996
2015-10-11,58.199999999999996
2015-10-12,53.4
2015-10-13,52.8
2015-10-14,50.4
2015-10-15,52.199999999999996
2015-10-16,51.0
2015-10-17,55.199999999999996
2015-10-18,57.599999999999994
2015-10-19,53.4
2015-10-20,52.8
2015-10-21,53.4
2015-10-22,52.199999999999996
2015-10-23,51.0
2015-10-24,54.6
2015-10-25,60.0
2015-10-26,55.199999999999996
2015-10-27,54.6
2015-10-28,51.0
2015-10-29,51.0
2015-10-30,48.6
2015-10-31,50.4
2015-11-01,37.24
2015-11-02,34.2
2015-11-03,35.72
2015-11-04,33.44
2015-11-05,34.2
2015-11-06,34.2
2015-11-07,37.24
2015-11-08,39.52
2015-11-09,36.480000000000004
2015-11-10,34.96
2015-11-11,36.480000000000004
2015-11-12,34.96
2015-11-13,34.2
2015-11-14,36.480000000000004
2015-11-15,39.52
2015-11-16,37.24
2015-11-17,35.72
2015-11-18,38.0
2015-11-19,38.76
2015-11-20,38.76
2015-11-21,44.08
2015-11-22,47.12
2015-11-23,43.32
2015-11-24,42.56
2015-11-25,44.08
2015-11-26,54.72
2015-11-27,76.0
2015-11-28,63.08
2015-11-29,59.28
2015-11-30,76.0
2015-12-01,89.0
2015-12-02,72.09
2015-12-03,67.64
2015-12-04,71.2
2015-12-05,79.21000000000001
2015-12-06,80.99
2015-12-07,74.76
2015-12-08,74.76
2015-12-09,72.09
2015-12-10,73.87
2015-12-11,74.76
2015-12-12,81.88
2015-12-13,86.33
2015-12-14,82.77
2015-12-15,77.43
2015-12-16,77.43
2015-12-17,76.54
2015-12-18,79.21000000000001
2015-12-19,85.44
2015-12-20,80.99
2015-12-21,79.21000000000001
2015-12-22,74.76
2015-12-23,67.64
2015-12-24,63.19
2015-12-25,78.32000000000001
2015-12-26,86.33
2015-12-27,76.54
2015-12-28,74.76
2015-12-29,70.31
2015-12-30,65.86
2015-12-31,61.410000000000004
2016-01-01,50.400000000000006
2016-01-02,53.760000000000005
2016-01-03,56.00000000000001
2016-01-04,50.400000000000006
2016-01-05,48.160000000000004
2016-01-06,48.160000000000004
2016-01-07,44.24
2016-01-08,43.120000000000005
2016-01-09,50.400000000000006
2016-01-10,47.6
2016-01-11,44.800000000000004
2016-01-12,43.120000000000005
2016-01-13,42.56
2016-01-14,40.88
2016-01-15,45.36000000000001
2016-01-16,49.28
2016-01-17,49.84
2016-01-18,49.84
2016-01-19,44.800000000000004
2016-01-20,42.56
2016-01-21,42.00000000000001
2016-01-22,41.440000000000005
2016-01-23,45.92
2016-01-24,47.6
2016-01-25,44.24
2016-01-26,42.56
2016-01-27,43.120000000000005
2016-01-28,44.24
2016-01-29,42.00000000000001
2016-01-30,44.800000000000004
2016-01-31,48.160000000000004
2016-02-01,47.32
2016-02-02,45.24
2016-02-03,47.84
2016-02-04,45.24
2016-02-05,46.28
2016-02-06,51.480000000000004
2016-02-07,49.4
2016-02-08,44.72
2016-02-09,46.28
2016-02-10,47.84
2016-02-11,46.28
2016-02-12,45.24
2016-02-13,50.96
2016-02-14,50.440000000000005
2016-02-15,48.88
2016-02-16,45.760000000000005
2016-02-17,44.72
2016-02-18,44.2
2016-02-19,46.28
2016-02-20,49.4
2016-02-21,52.0
2016-02-22,46.28
2016-02-23,45.24
2016-02-24,44.2
2016-02-25,44.2
2016-02-26,43.160000000000004
2016-02-27,49.4
2016-02-28,50.96
2016-02-29,44.2
2016-03-01,41.82
2016-03-02,41.31
2016-03-03,44.37
2016-03-04,42.84
2016-03-05,49.47
2016-03-06,48.96
2016-03-07,44.88
2016-03-08,42.84
2016-03-09,42.84
2016-03-10,44.88
2016-03-11,41.31
2016-03-12,47.43
2016-03-13,51.0
2016-03-14,44.88
2016-03-15,41.82
2016-03-16,43.35
2016-03-17,40.8
2016-03-18,41.31
2016-03-19,46.410000000000004
2016-03-20,49.47
2016-03-21,46.92
2016-03-22,46.410000000000004
2016-03-23,43.35
2016-03-24,43.86
2016-03-25,44.88
2016-03-26,46.410000000000004
2016-03-27,46.410000000000004
2016-03-28,44.88
2016-03-29,43.86
2016-03-30,43.86
2016-03-31,43.35
2016-04-01,42.33
2016-04-02,46.410000000000004
2016-04-03,51.0
2016-04-04,42.84
2016-04-05,43.35
2016-04-06,42.33
2016-04-07,41.31
2016-04-08,41.82
2016-04-09,46.410000000000004
2016-04-10,49.47
2016-04-11,43.86
2016-04-12,43.35
2016-04-13,41.82
2016-04-14,40.29
2016-04-15,41.82
2016-04-16,44.37
2016-04-17,47.43
2016-04-18,44.37
2016-04-19,42.33
2016-04-20,41.82
2016-04-21,40.8
2016-04-22,40.8
2016-04-23,45.39
2016-04-24,47.94
2016-04-25,43.35
2016-04-26,42.84
2016-04-27,41.31
2016-04-28,42.84
2016-04-29,41.31
2016-04-30,45.39
2016-05-01,50.96
2016-05-02,45.760000000000005
2016-05-03,44.72
2016-05-04,44.72
2016-05-05,43.68
2016-05-06,43.160000000000004
2016-05-07,44.72
2016-05-08,46.800000000000004
2016-05-09,44.2
2016-05-10,45.760000000000005
2016-05-11,44.72
2016-05-12,43.68
2016-05-13,44.2
2016-05-14,47.84
2016-05-15,52.0
2016-05-16,46.800000000000004
2016-05-17,45.24
2016-05-18,45.24
2016-05-19,44.2
2016-05-20,42.120000000000005
2016-05-21,46.800000000000004
2016-05-22,51.480000000000004
2016-05-23,46.28
2016-05-24,45.760000000000005
2016-05-25,43.68
2016-05-26,43.160000000000004
2016-05-27,42.64
2016-05-28,45.24
2016-05-29,46.800000000000004
2016-05-30,49.92
2016-05-31,45.760000000000005
2016-06-01,49.50000000000001
2016-06-02,50.6
2016-06-03,48.400000000000006
2016-06-04,51.150000000000006
2016-06-05,55.00000000000001
2016-06-06,51.150000000000006
2016-06-07,51.150000000000006
2016-06-08,49.50000000000001
2016-06-09,49.50000000000001
2016-06-10,47.85
2016-06-11,50.6
2016-06-12,53.35
2016-06-13,50.6
2016-06-14,52.25000000000001
2016-06-15,52.800000000000004
2016-06-16,51.150000000000006
2016-06-17,48.95
2016-06-18,51.7
2016-06-19,53.35
2016-06-20,50.6
2016-06-21,53.35
2016-06-22,52.25000000000001
2016-06-23,50.050000000000004
2016-06-24,46.75000000000001
2016-06-25,50.050000000000004
2016-06-26,54.45
2016-06-27,51.7
2016-06-28,52.25000000000001
2016-06-29,51.150000000000006
2016-06-30,51.7
2016-07-01,29.58
2016-07-02,28.419999999999998
2016-07-03,28.999999999999996
2016-07-04,31.319999999999997
2016-07-05,30.159999999999997
2016-07-06,30.159999999999997
2016-07-07,28.999999999999996
2016-07-08,28.419999999999998
2016-07-09,31.319999999999997
2016-07-10,33.059999999999995
2016-07-11,34.22
2016-07-12,57.99999999999999
2016-07-13,38.86
2016-07-14,29.58
2016-07-15,29.58
2016-07-16,31.319999999999997
2016-07-17,31.319999999999997
2016-07-18,30.159999999999997
2016-07-19,30.74
2016-07-20,28.999999999999996
2016-07-21,28.419999999999998
2016-07-22,27.839999999999996
2016-07-23,29.58
2016-07-24,31.319999999999997
2016-07-25,30.74
2016-07-26,30.159999999999997
2016-07-27,30.159999999999997
2016-07-28,28.999999999999996
2016-07-29,28.419999999999998
2016-07-30,33.64
2016-07-31,32.48
2016-08-01,54.87
2016-08-02,53.69
2016-08-03,54.279999999999994
2016-08-04,53.69
2016-08-05,50.739999999999995
2016-08-06,51.33
2016-08-07,54.87
2016-08-08,53.69
2016-08-09,52.51
2016-08-10,51.919999999999995
2016-08-11,51.919999999999995
2016-08-12,49.559999999999995
2016-08-13,51.919999999999995
2016-08-14,56.05
2016-08-15,53.099999999999994
2016-08-16,53.099999999999994
2016-08-17,52.51
2016-08-18,52.51
2016-08-19,51.33
2016-08-20,53.69
2016-08-21,57.23
2016-08-22,55.459999999999994
2016-08-23,57.23
2016-08-24,54.87
2016-08-25,54.279999999999994
2016-08-26,55.459999999999994
2016-08-27,59.0
2016-08-28,59.0
2016-08-29,57.23
2016-08-30,55.459999999999994
2016-08-31,53.69
2016-09-01,45.900000000000006
2016-09-02,45.36
2016-09-03,49.14
2016-09-04,50.220000000000006
2016-09-05,54.0
2016-09-06,46.980000000000004
2016-09-07,46.980000000000004
2016-09-08,45.900000000000006
2016-09-09,43.74
2016-09-10,46.440000000000005
2016-09-11,46.440000000000005
2016-09-12,45.36
2016-09-13,44.28
2016-09-14,44.82
2016-09-15,44.28
2016-09-16,44.82
2016-09-17,48.06
2016-09-18,49.14
2016-09-19,45.900000000000006
2016-09-20,44.28
2016-09-21,43.74
2016-09-22,43.2
2016-09-23,42.120000000000005
2016-09-24,46.980000000000004
2016-09-25,48.06
2016-09-26,44.28
2016-09-27,42.660000000000004
2016-09-28,45.36
2016-09-29,43.74
2016-09-30,43.2
2016-10-01,50.6
2016-10-02,51.150000000000006
2016-10-03,47.85
2016-10-04,46.2
2016-10-05,45.650000000000006
2016-10-06,44.0
2016-10-07,43.45
2016-10-08,47.300000000000004
2016-10-09,50.050000000000004
2016-10-10,46.2
2016-10-11,46.75000000000001
2016-10-12,48.95
2016-10-13,48.400000000000006
2016-10-14,46.2
2016-10-15,50.6
2016-10-16,52.800000000000004
2016-10-17,51.150000000000006
2016-10-18,48.95
2016-10-19,48.400000000000006
2016-10-20,47.300000000000004
2016-10-21,49.50000000000001
2016-10-22,51.7
2016-10-23,55.00000000000001
2016-10-24,50.6
2016-10-25,51.7
2016-10-26,48.95
2016-10-27,47.300000000000004
2016-10-28,46.75000000000001
2016-10-29,46.75000000000001
2016-10-30,49.50000000000001
2016-10-31,44.550000000000004
2016-11-01,28.560000000000002
2016-11-02,28.560000000000002
2016-11-03,27.880000000000003
2016-11-04,29.240000000000002
2016-11-05,30.6
2016-11-06,33.32
2016-11-07,29.92
2016-11-08,26.520000000000003
2016-11-09,19.720000000000002
2016-11-10,29.240000000000002
2016-11-11,33.32
2016-11-12,34.0
2016-11-13,34.68
2016-11-14,32.64
2016-11-15,32.64
2016-11-16,32.64
2016-11-17,33.32
2016-11-18,34.68
2016-11-19,38.080000000000005
2016-11-20,40.800000000000004
2016-11-21,37.400000000000006
2016-11-22,36.720000000000006
2016-11-23,38.760000000000005
2016-11-24,44.88
2016-11-25,65.28
2016-11-26,55.760000000000005
2016-11-27,51.00000000000001
2016-11-28,68.0
2016-11-29,51.68000000000001
2016-11-30,40.800000000000004
2016-12-01,63.13999999999999
2016-12-02,64.78
2016-12-03,70.52
2016-12-04,71.33999999999999
2016-12-05,69.7
2016-12-06,71.33999999999999
2016-12-07,67.24
2016-12-08,67.24
2016-12-09,65.6
2016-12-10,71.33999999999999
2016-12-11,76.25999999999999
2016-12-12,72.16
2016-12-13,69.7
2016-12-14,71.33999999999999
2016-12-15,71.33999999999999
2016-12-16,73.8
2016-12-17,82.0
2016-12-18,81.17999999999999
2016-12-19,76.25999999999999
2016-12-20,74.61999999999999
2016-12-21,72.16
2016-12-22,68.06
2016-12-23,62.31999999999999
2016-12-24,57.4
2016-12-25,72.16
2016-12-26,77.08
2016-12-27,69.7
2016-12-28,63.959999999999994
2016-12-29,63.13999999999999
2016-12-30,60.68
2016-12-31,56.58
2017-01-01,52.92
2017-01-02,63.0
2017-01-03,59.22
2017-01-04,55.44
2017-01-05,54.81
2017-01-06,54.18
2017-01-07,58.59
2017-01-08,61.74
2017-01-09,56.07
2017-01-10,52.92
2017-01-11,52.29
2017-01-12,52.92
2017-01-13,53.55
2017-01-14,57.96
2017-01-15,57.33
2017-01-16,56.07
2017-01-17,52.29
2017-01-18,52.29
2017-01-19,48.51
2017-01-20,47.25
2017-01-21,51.03
2017-01-22,53.55
2017-01-23,51.03
2017-01-24,49.77
2017-01-25,48.51
2017-01-26,47.25
2017-01-27,47.88
2017-01-28,51.660000000000004
2017-01-29,53.55
2017-01-30,49.14
2017-01-31,49.14
2017-02-01,47.040000000000006
2017-02-02,44.24
2017-02-03,47.040000000000006
2017-02-04,52.64000000000001
2017-02-05,49.84
2017-02-06,44.800000000000004
2017-02-07,47.040000000000006
2017-02-08,45.36000000000001
2017-02-09,45.92
2017-02-10,45.92
2017-02-11,49.84
2017-02-12,52.080000000000005
2017-02-13,45.36000000000001
2017-02-14,43.120000000000005
2017-02-15,44.24
2017-02-16,43.120000000000005
2017-02-17,43.120000000000005
2017-02-18,47.040000000000006
2017-02-19,48.720000000000006
2017-02-20,48.720000000000006
2017-02-21,45.92
2017-02-22,47.6
2017-02-23,47.040000000000006
2017-02-24,45.92
2017-02-25,51.52
2017-02-26,52.080000000000005
2017-02-27,45.36000000000001
2017-02-28,56.00000000000001
2017-03-01,50.16
2017-03-02,49.019999999999996
2017-03-03,50.16
2017-03-04,53.01
2017-03-05,56.99999999999999
2017-03-06,50.73
2017-03-07,50.73
2017-03-08,50.16
2017-03-09,49.589999999999996
2017-03-10,49.019999999999996
2017-03-11,52.44
2017-03-12,55.85999999999999
2017-03-13,49.589999999999996
2017-03-14,50.16
2017-03-15,49.589999999999996
2017-03-16,47.879999999999995
2017-03-17,45.599999999999994
2017-03-18,51.87
2017-03-19,54.72
2017-03-20,50.73
2017-03-21,50.16
2017-03-22,48.449999999999996
2017-03-23,47.309999999999995
2017-03-24,48.449999999999996
2017-03-25,51.87
2017-03-26,55.85999999999999
2017-03-27,51.87
2017-03-28,49.589999999999996
